L, a, b, x, y
116.65, 128.61, 88.91, 596.13, 184.12
116.65, 128.61, 88.91, 596.13, 184.12
116.00, 130.40, 87.80, 595.51, 188.05
128.50, 113.50, 105.00, 602.50, 188.00
116.00, 130.40, 87.80, 595.51, 188.05
128.50, 113.50, 105.00, 602.50, 188.00
115.76, 131.54, 85.71, 599.56, 192.44
111.00, 135.20, 82.27, 607.59, 187.45
115.76, 131.54, 85.71, 599.56, 192.44
111.00, 135.20, 82.27, 607.59, 187.45
118.62, 130.66, 86.45, 605.30, 199.34
114.58, 133.25, 83.62, 613.94, 191.65
118.43, 130.68, 86.45, 605.30, 199.34
114.58, 133.25, 83.62, 613.94, 191.65
116.11, 132.50, 85.81, 610.34, 204.17
113.68, 137.07, 81.83, 618.49, 195.94
116.11, 132.50, 85.81, 610.34, 204.17
113.68, 137.07, 81.83, 618.49, 195.94
114.93, 134.17, 84.12, 608.78, 206.57
114.47, 135.34, 82.94, 615.29, 198.49
114.93, 134.17, 84.12, 608.78, 206.57
114.47, 135.34, 82.94, 615.29, 198.49
116.11, 131.20, 86.64, 606.92, 210.52
115.92, 132.58, 85.30, 613.42, 201.82
114.71, 132.35, 85.65, 606.87, 210.58
113.43, 134.65, 83.50, 613.56, 201.62
112.40, 134.51, 84.10, 607.03, 209.86
110.87, 137.27, 81.66, 614.15, 200.61
112.40, 134.51, 84.10, 607.03, 209.86
110.87, 137.27, 81.66, 614.15, 200.61
112.37, 133.45, 85.05, 608.34, 208.08
111.51, 133.37, 86.05, 614.45, 200.11
112.37, 133.45, 85.05, 608.34, 208.08
111.51, 133.37, 86.05, 614.45, 200.11
112.54, 134.30, 84.14, 606.67, 210.18
110.73, 137.00, 81.82, 614.15, 200.61
112.54, 134.30, 84.14, 606.67, 210.18
110.73, 137.00, 81.82, 614.15, 200.61
112.89, 134.62, 83.80, 606.67, 210.18
110.94, 137.64, 81.15, 614.15, 200.61
112.94, 134.62, 83.80, 606.67, 210.18
110.94, 137.64, 81.15, 614.15, 200.61
112.52, 134.49, 83.89, 606.63, 210.26
110.18, 137.63, 81.08, 614.15, 200.67
112.52, 134.49, 83.89, 606.63, 210.26
110.18, 137.63, 81.08, 614.15, 200.67
112.86, 134.86, 83.53, 606.65, 210.38
110.72, 137.48, 81.13, 614.01, 201.14
113.26, 134.63, 83.97, 606.32, 210.72
110.72, 137.48, 81.13, 614.01, 201.14
113.45, 134.59, 83.94, 606.28, 210.86
111.37, 137.22, 81.25, 613.94, 201.41
111.89, 134.67, 83.78, 606.86, 210.00
109.83, 135.84, 83.03, 614.05, 200.86
112.23, 134.62, 83.72, 606.82, 210.08
109.96, 135.77, 82.96, 614.04, 200.92
112.23, 134.62, 83.72, 606.82, 210.08
109.96, 135.77, 82.96, 614.04, 200.92
112.45, 134.77, 83.63, 606.86, 210.00
110.19, 136.04, 82.79, 614.05, 200.86
112.50, 134.49, 83.83, 606.86, 210.00
110.21, 135.83, 82.97, 613.95, 200.91
112.75, 134.39, 83.98, 606.96, 209.87
110.66, 135.76, 83.09, 614.02, 200.82
112.72, 134.43, 83.95, 606.96, 209.87
110.56, 135.78, 83.15, 614.12, 200.77
112.74, 134.38, 84.01, 606.96, 209.87
110.67, 135.77, 83.16, 614.12, 200.77
112.65, 134.00, 84.34, 606.96, 209.87
110.62, 135.28, 83.51, 614.12, 200.77
113.47, 134.27, 83.81, 606.76, 210.27
111.75, 135.85, 82.45, 614.06, 201.12
113.46, 134.25, 83.84, 606.76, 210.27
111.75, 135.85, 82.45, 614.06, 201.12
113.27, 133.82, 84.46, 607.00, 209.85
111.66, 134.93, 83.74, 614.07, 200.88
113.27, 133.82, 84.46, 607.00, 209.85
111.66, 134.93, 83.74, 614.07, 200.88
114.25, 133.78, 84.18, 606.98, 210.07
113.16, 134.94, 83.09, 614.15, 201.14
114.19, 133.77, 84.19, 606.98, 210.07
113.16, 134.94, 83.09, 614.15, 201.14
114.22, 133.70, 84.26, 606.98, 210.07
113.16, 134.94, 83.09, 614.15, 201.14
114.09, 133.70, 84.26, 606.98, 210.07
113.16, 134.94, 83.09, 614.15, 201.14
114.63, 133.21, 85.09, 607.45, 209.16
113.79, 134.38, 84.23, 614.31, 200.38
114.74, 133.04, 85.26, 607.25, 209.29
113.79, 134.38, 84.23, 614.31, 200.38
114.95, 132.89, 85.23, 607.79, 208.59
113.87, 134.14, 84.33, 614.35, 200.26
114.95, 132.89, 85.23, 607.79, 208.59
113.87, 134.14, 84.33, 614.35, 200.26
114.83, 133.36, 85.07, 607.90, 208.13
113.22, 134.62, 84.41, 614.42, 200.09
114.83, 133.36, 85.07, 607.90, 208.13
113.22, 134.62, 84.41, 614.42, 200.09
114.66, 133.00, 85.40, 607.51, 208.42
112.69, 135.59, 83.27, 614.42, 200.09
114.66, 133.00, 85.40, 607.51, 208.42
112.69, 135.59, 83.27, 614.42, 200.09
113.83, 133.59, 84.89, 607.67, 208.11
111.58, 135.75, 83.26, 614.42, 200.09
113.83, 133.59, 84.89, 607.67, 208.11
111.58, 135.75, 83.26, 614.42, 200.09
113.83, 133.59, 84.89, 607.67, 208.11
111.58, 135.75, 83.26, 614.42, 200.09
113.83, 133.59, 84.89, 607.67, 208.11
111.58, 135.75, 83.26, 614.42, 200.09
112.95, 134.83, 83.84, 608.12, 207.73
111.36, 136.12, 83.17, 614.42, 200.09
112.61, 134.52, 84.08, 607.99, 207.99
111.21, 136.33, 82.79, 614.42, 200.09
112.57, 134.57, 84.10, 607.99, 207.99
111.13, 136.41, 82.82, 614.42, 200.09
112.61, 134.52, 84.08, 607.99, 207.99
111.21, 136.33, 82.79, 614.42, 200.09
113.05, 134.02, 84.52, 607.46, 208.50
111.66, 135.75, 83.32, 614.35, 200.26
113.05, 134.02, 84.52, 607.46, 208.50
111.66, 135.75, 83.32, 614.35, 200.26
113.14, 134.02, 84.47, 607.46, 208.50
111.82, 135.75, 83.24, 614.35, 200.26
113.09, 134.00, 84.53, 607.46, 208.50
111.72, 135.71, 83.34, 614.35, 200.26
112.99, 135.12, 83.27, 607.45, 208.53
112.07, 135.65, 83.43, 614.31, 200.38
113.01, 134.95, 83.32, 607.45, 208.53
112.12, 135.34, 83.53, 614.31, 200.38
113.01, 134.95, 83.32, 607.45, 208.53
112.12, 135.34, 83.53, 614.31, 200.38
113.01, 134.95, 83.32, 607.45, 208.53
112.12, 135.34, 83.53, 614.31, 200.38
112.93, 134.94, 83.31, 607.45, 208.53
112.05, 135.34, 83.49, 614.31, 200.38
113.11, 134.93, 83.31, 607.45, 208.53
112.29, 135.31, 83.51, 614.31, 200.38
113.54, 135.19, 83.13, 607.29, 208.78
111.91, 135.84, 83.25, 614.31, 200.38
113.61, 134.91, 83.28, 607.29, 208.78
112.04, 135.35, 83.53, 614.31, 200.38
113.94, 135.37, 82.61, 607.29, 208.78
112.44, 135.98, 82.61, 614.31, 200.38
113.87, 135.39, 82.61, 607.29, 208.78
112.44, 135.98, 82.61, 614.31, 200.38
113.64, 135.68, 82.36, 607.33, 208.70
112.05, 136.49, 82.16, 614.33, 200.31
113.64, 135.67, 82.36, 607.33, 208.70
112.05, 136.47, 82.15, 614.33, 200.31
113.89, 135.59, 82.40, 607.33, 208.70
112.35, 136.63, 81.88, 614.33, 200.31
114.43, 135.57, 82.38, 607.29, 208.78
113.06, 137.06, 81.40, 614.31, 200.38
114.43, 135.57, 82.38, 607.29, 208.78
113.06, 137.06, 81.40, 614.31, 200.38
114.43, 135.57, 82.38, 607.29, 208.78
113.06, 137.06, 81.40, 614.31, 200.38
114.88, 135.17, 82.93, 607.29, 208.78
113.09, 137.02, 81.44, 614.31, 200.38
114.87, 135.19, 82.90, 607.29, 208.78
113.06, 137.06, 81.40, 614.31, 200.38
112.78, 135.99, 82.80, 606.98, 209.85
111.20, 137.49, 81.45, 613.86, 201.16
112.78, 135.99, 82.80, 606.98, 209.85
111.20, 137.49, 81.45, 613.86, 201.16
113.01, 135.96, 83.01, 606.28, 210.71
111.40, 137.37, 81.97, 613.94, 201.41
113.01, 135.96, 83.01, 606.28, 210.71
111.40, 137.37, 81.97, 613.94, 201.41
111.05, 136.32, 83.26, 613.16, 201.32
113.70, 135.99, 82.69, 606.02, 210.34
111.78, 138.45, 79.61, 613.19, 201.78
114.31, 136.68, 80.91, 605.97, 210.67
112.98, 134.52, 83.63, 612.82, 201.29
114.48, 133.06, 85.00, 605.43, 210.16
112.98, 134.52, 83.63, 612.82, 201.29
114.48, 133.06, 85.00, 605.43, 210.16
111.61, 134.32, 83.55, 612.70, 201.01
114.63, 132.24, 85.51, 604.80, 210.49
111.61, 134.32, 83.55, 612.70, 201.01
114.63, 132.24, 85.51, 604.80, 210.49
110.87, 137.25, 81.74, 611.96, 199.45
114.57, 132.19, 86.25, 603.57, 210.12
110.87, 137.25, 81.74, 611.96, 199.45
114.57, 132.19, 86.25, 603.57, 210.12
112.52, 137.30, 81.52, 611.39, 198.95
113.75, 134.21, 84.34, 604.10, 208.11
112.52, 137.30, 81.52, 611.39, 198.95
113.75, 134.21, 84.34, 604.10, 208.11
114.29, 132.19, 86.51, 603.05, 208.33
112.10, 134.95, 84.34, 611.02, 198.83
114.29, 132.19, 86.51, 603.05, 208.33
112.10, 134.95, 84.34, 611.02, 198.83
114.64, 134.06, 83.92, 603.26, 207.28
112.71, 135.90, 82.82, 610.57, 198.21
114.64, 134.06, 83.92, 603.26, 207.28
112.71, 135.90, 82.82, 610.57, 198.21
115.05, 135.63, 82.89, 603.04, 207.12
113.85, 137.07, 81.60, 610.20, 198.33
115.19, 135.63, 82.94, 603.04, 207.12
114.12, 137.07, 81.69, 610.20, 198.33
115.19, 135.63, 82.94, 603.04, 207.12
114.12, 137.07, 81.69, 610.20, 198.33
115.19, 135.63, 82.94, 603.04, 207.12
114.12, 137.07, 81.69, 610.20, 198.33
115.41, 135.60, 82.94, 603.04, 207.12
114.04, 137.12, 81.85, 610.57, 198.21
115.41, 135.60, 82.94, 603.04, 207.12
114.04, 137.12, 81.85, 610.57, 198.21
115.41, 135.60, 82.94, 603.04, 207.12
114.04, 137.12, 81.85, 610.57, 198.21
115.41, 135.60, 82.94, 603.04, 207.12
114.04, 137.12, 81.85, 610.57, 198.21
114.54, 135.65, 82.86, 603.29, 206.97
113.41, 137.05, 81.76, 610.75, 198.27
114.54, 135.65, 82.86, 603.29, 206.97
113.41, 137.05, 81.76, 610.75, 198.27
114.54, 135.65, 82.86, 603.29, 206.97
113.41, 137.05, 81.76, 610.75, 198.27
114.54, 135.65, 82.86, 603.29, 206.97
113.41, 137.05, 81.76, 610.75, 198.27
115.10, 135.48, 82.74, 603.75, 206.78
114.86, 137.05, 81.69, 610.91, 198.26
115.10, 135.48, 82.74, 603.75, 206.78
114.86, 137.05, 81.69, 610.91, 198.26
115.10, 135.48, 82.74, 603.75, 206.78
114.86, 137.05, 81.69, 610.91, 198.26
115.10, 135.48, 82.74, 603.75, 206.78
114.86, 137.05, 81.69, 610.91, 198.26
114.72, 136.36, 82.02, 603.54, 207.01
113.93, 138.09, 80.79, 610.91, 198.26
113.88, 136.69, 81.55, 603.70, 206.86
112.72, 138.11, 80.85, 610.91, 198.26
113.88, 136.69, 81.55, 603.70, 206.86
112.72, 138.11, 80.85, 610.91, 198.26
113.88, 136.69, 81.55, 603.70, 206.86
112.72, 138.11, 80.85, 610.91, 198.26
113.74, 136.93, 81.51, 603.70, 206.86
113.46, 137.98, 81.01, 611.30, 198.09
113.73, 136.92, 81.51, 603.70, 206.86
113.48, 137.96, 81.01, 611.30, 198.09
113.75, 136.91, 81.51, 603.70, 206.86
113.59, 137.95, 81.01, 611.30, 198.09
113.57, 136.93, 81.52, 603.70, 206.86
113.59, 137.95, 81.01, 611.30, 198.09
113.49, 137.26, 81.07, 603.44, 207.05
113.67, 137.77, 81.13, 611.30, 198.09
113.55, 137.34, 81.00, 603.44, 207.05
113.67, 137.77, 81.13, 611.30, 198.09
113.55, 137.34, 81.00, 603.44, 207.05
113.67, 137.77, 81.13, 611.30, 198.09
113.55, 137.34, 81.00, 603.44, 207.05
113.67, 137.77, 81.13, 611.30, 198.09
113.62, 137.33, 81.00, 603.44, 207.05
113.86, 137.74, 81.13, 611.30, 198.09
113.62, 137.33, 81.00, 603.44, 207.05
113.86, 137.74, 81.13, 611.30, 198.09
113.66, 137.33, 81.00, 603.44, 207.05
113.98, 137.74, 81.13, 611.30, 198.09
113.66, 137.33, 81.00, 603.44, 207.05
113.98, 137.74, 81.13, 611.30, 198.09
113.69, 137.75, 80.56, 603.44, 207.05
113.64, 138.40, 80.65, 611.30, 198.09
113.69, 137.75, 80.56, 603.44, 207.05
113.64, 138.40, 80.65, 611.30, 198.09
113.89, 137.76, 80.55, 603.44, 207.05
113.98, 138.40, 80.65, 611.30, 198.09
113.62, 137.78, 80.55, 603.44, 207.05
113.64, 138.40, 80.65, 611.30, 198.09
113.73, 138.06, 80.25, 603.70, 206.86
113.86, 138.44, 80.65, 611.30, 198.09
113.73, 138.06, 80.25, 603.70, 206.86
113.86, 138.44, 80.65, 611.30, 198.09
113.73, 138.03, 80.26, 603.70, 206.86
113.95, 138.37, 80.64, 611.30, 198.09
113.69, 138.07, 80.24, 603.70, 206.86
113.95, 138.37, 80.64, 611.30, 198.09
114.49, 137.31, 80.99, 603.48, 206.94
114.63, 138.84, 80.13, 611.30, 198.09
114.47, 137.36, 80.95, 603.48, 206.94
114.63, 138.84, 80.13, 611.30, 198.09
114.45, 136.78, 81.53, 603.24, 207.12
114.88, 138.29, 80.69, 611.30, 198.09
114.40, 136.79, 81.57, 603.24, 207.12
114.86, 138.35, 80.69, 611.30, 198.09
114.53, 136.87, 81.43, 603.24, 207.12
115.19, 138.20, 80.80, 611.30, 198.09
114.53, 136.87, 81.43, 603.24, 207.12
115.19, 138.20, 80.80, 611.30, 198.09
114.44, 136.64, 81.76, 603.24, 207.12
114.95, 137.69, 81.57, 611.30, 198.09
114.84, 135.97, 82.43, 603.23, 207.31
115.20, 136.92, 82.66, 611.16, 198.45
114.84, 135.97, 82.43, 603.23, 207.31
115.20, 136.92, 82.66, 611.16, 198.45
114.84, 135.97, 82.43, 603.23, 207.31
115.20, 136.92, 82.66, 611.16, 198.45
114.84, 135.97, 82.43, 603.23, 207.31
115.20, 136.92, 82.66, 611.16, 198.45
114.84, 135.97, 82.43, 603.23, 207.31
115.20, 136.92, 82.66, 611.16, 198.45
114.84, 135.97, 82.43, 603.23, 207.31
115.20, 136.92, 82.66, 611.16, 198.45
114.84, 135.97, 82.43, 603.23, 207.31
115.20, 136.92, 82.66, 611.16, 198.45
114.84, 135.97, 82.43, 603.23, 207.31
115.20, 136.92, 82.66, 611.16, 198.45
114.84, 135.97, 82.43, 603.23, 207.31
115.20, 136.92, 82.66, 611.16, 198.45
114.84, 135.97, 82.43, 603.23, 207.31
115.20, 136.92, 82.66, 611.16, 198.45
114.84, 135.97, 82.43, 603.23, 207.31
115.20, 136.92, 82.66, 611.16, 198.45
114.84, 135.97, 82.43, 603.23, 207.31
115.20, 136.92, 82.66, 611.16, 198.45
114.84, 135.97, 82.43, 603.23, 207.31
115.20, 136.92, 82.66, 611.16, 198.45
114.87, 136.00, 82.44, 603.23, 207.31
115.26, 137.01, 82.67, 611.16, 198.45
114.72, 135.99, 82.45, 603.23, 207.31
114.89, 136.96, 82.69, 611.16, 198.45
114.71, 136.00, 82.43, 603.23, 207.31
114.88, 137.01, 82.66, 611.16, 198.45
114.47, 135.90, 82.56, 603.23, 207.31
114.40, 137.00, 82.66, 611.16, 198.45
114.41, 135.86, 82.57, 603.23, 207.31
114.40, 137.00, 82.66, 611.16, 198.45
114.32, 135.90, 82.55, 603.23, 207.31
114.40, 137.00, 82.66, 611.16, 198.45
114.32, 135.90, 82.55, 603.23, 207.31
114.40, 137.00, 82.66, 611.16, 198.45
114.32, 135.90, 82.55, 603.23, 207.31
114.40, 137.00, 82.66, 611.16, 198.45
114.52, 135.84, 82.59, 603.23, 207.31
114.64, 136.93, 82.67, 611.16, 198.45
114.50, 135.86, 82.57, 603.23, 207.31
114.64, 136.93, 82.67, 611.16, 198.45
114.50, 135.86, 82.57, 603.23, 207.31
114.64, 136.93, 82.67, 611.16, 198.45
114.50, 135.86, 82.57, 603.23, 207.31
114.64, 136.93, 82.67, 611.16, 198.45
114.08, 135.15, 83.24, 603.08, 207.45
113.39, 136.42, 82.80, 611.16, 198.45
114.08, 135.15, 83.24, 603.08, 207.45
113.39, 136.42, 82.80, 611.16, 198.45
114.08, 135.15, 83.24, 603.08, 207.45
113.39, 136.42, 82.80, 611.16, 198.45
114.08, 135.15, 83.24, 603.08, 207.45
113.39, 136.42, 82.80, 611.16, 198.45
114.31, 135.10, 83.28, 603.08, 207.45
113.45, 136.38, 82.85, 611.16, 198.45
114.30, 135.13, 83.29, 603.08, 207.45
113.29, 136.39, 82.85, 611.16, 198.45
110.30, 136.07, 82.65, 611.44, 197.95
111.12, 135.20, 83.23, 603.86, 205.97
110.30, 136.07, 82.65, 611.44, 197.95
111.12, 135.20, 83.23, 603.86, 205.97
111.79, 132.24, 86.95, 604.58, 202.86
111.32, 134.78, 84.47, 612.36, 195.35
111.79, 132.24, 86.95, 604.58, 202.86
111.32, 134.78, 84.47, 612.36, 195.35
113.68, 134.26, 84.10, 604.91, 200.30
112.39, 136.88, 81.68, 612.65, 194.31
113.68, 134.26, 84.10, 604.91, 200.30
112.39, 136.88, 81.68, 612.65, 194.31
112.83, 131.97, 86.31, 605.07, 195.27
110.06, 138.70, 79.32, 613.77, 191.51
112.80, 131.98, 86.31, 605.07, 195.27
110.06, 138.70, 79.32, 613.77, 191.51
114.69, 133.07, 84.77, 607.53, 189.02
114.33, 130.42, 86.00, 615.50, 190.50
114.63, 133.08, 84.76, 607.53, 189.02
114.33, 130.42, 86.00, 615.50, 190.50
117.08, 129.36, 89.53, 609.46, 182.26
117.01, 128.32, 90.84, 609.46, 182.26
114.65, 130.64, 87.59, 618.35, 176.99
114.65, 130.64, 87.59, 618.35, 176.99
113.14, 130.58, 89.31, 625.28, 171.74
113.14, 130.58, 89.31, 625.28, 171.74
116.09, 132.14, 86.45, 631.71, 167.93
116.09, 132.14, 86.45, 631.71, 167.93
108.97, 132.27, 88.47, 637.09, 164.03
109.11, 132.21, 88.45, 637.09, 164.03
107.56, 133.07, 88.19, 638.22, 161.49
107.56, 133.07, 88.19, 638.22, 161.49
105.67, 133.41, 88.10, 638.33, 160.85
106.87, 136.49, 85.20, 638.39, 163.53
106.87, 136.49, 85.20, 638.39, 163.53
106.87, 136.49, 85.20, 638.39, 163.53
105.23, 136.30, 85.43, 637.03, 163.46
105.23, 136.30, 85.43, 637.03, 163.46
106.99, 135.55, 85.55, 635.20, 163.78
107.71, 135.73, 84.77, 636.64, 165.14
107.36, 136.60, 83.93, 637.10, 165.08
107.36, 136.60, 83.93, 637.10, 165.08
107.74, 135.92, 84.57, 636.59, 164.89
107.12, 136.33, 84.36, 637.10, 165.17
106.77, 137.23, 83.45, 637.59, 165.24
106.96, 136.37, 84.29, 637.10, 165.17
106.96, 136.37, 84.29, 637.10, 165.17
106.96, 136.37, 84.29, 637.10, 165.17
107.53, 137.31, 83.34, 637.10, 165.03
107.45, 137.04, 83.63, 637.15, 165.16
107.68, 137.06, 83.53, 637.15, 165.16
107.47, 137.00, 83.64, 637.15, 165.16
107.73, 136.98, 83.67, 637.15, 165.16
107.73, 136.98, 83.65, 637.15, 165.16
107.88, 136.97, 83.65, 637.15, 165.16
107.75, 136.97, 83.64, 637.15, 165.16
107.76, 136.97, 83.70, 637.15, 165.16
107.81, 136.97, 83.69, 637.15, 165.16
107.83, 136.97, 83.70, 637.15, 165.16
107.81, 136.98, 83.69, 637.15, 165.16
107.69, 137.42, 83.42, 637.12, 165.09
107.65, 137.41, 83.44, 637.12, 165.09
107.66, 137.41, 83.44, 637.12, 165.09
107.63, 137.41, 83.42, 637.12, 165.09
107.08, 137.10, 83.56, 637.01, 165.12
107.02, 137.15, 83.52, 637.01, 165.12
107.04, 137.14, 83.52, 637.01, 165.12
106.95, 137.15, 83.51, 637.01, 165.12
107.06, 137.95, 82.87, 637.01, 165.12
106.20, 139.07, 82.05, 636.64, 164.74
106.20, 139.07, 82.05, 636.64, 164.74
106.20, 139.07, 82.05, 636.64, 164.74
106.36, 139.39, 81.74, 636.64, 164.74
106.36, 139.39, 81.74, 636.64, 164.74
106.53, 139.56, 81.62, 636.64, 164.74
106.36, 139.56, 81.58, 636.64, 164.74
105.61, 140.26, 81.00, 637.18, 164.95
105.54, 140.22, 81.08, 637.18, 164.95
105.57, 140.22, 81.06, 637.18, 164.95
105.52, 140.22, 81.06, 637.18, 164.95
105.54, 140.38, 80.96, 637.18, 164.95
105.50, 140.38, 80.93, 637.18, 164.95
105.40, 140.43, 80.89, 637.18, 164.95
105.39, 140.42, 80.96, 637.18, 164.95
105.38, 140.54, 80.79, 637.18, 164.95
105.31, 140.38, 81.02, 637.18, 164.95
105.39, 140.52, 80.84, 637.18, 164.95
105.10, 140.30, 81.11, 637.18, 164.95
105.22, 140.33, 81.11, 637.18, 164.95
105.26, 140.29, 81.11, 637.18, 164.95
104.80, 139.60, 81.82, 636.25, 163.29
104.80, 139.60, 81.82, 636.25, 163.29
106.02, 135.98, 84.92, 637.28, 163.21
106.02, 135.98, 84.92, 637.28, 163.21
105.73, 136.19, 85.04, 636.58, 161.33
105.73, 136.19, 85.04, 636.58, 161.33
104.79, 135.20, 85.93, 637.43, 160.97
104.79, 135.20, 85.93, 637.43, 160.97
106.95, 134.53, 85.90, 639.28, 160.15
107.19, 134.47, 86.08, 639.07, 159.82
107.20, 132.79, 87.79, 640.15, 158.12
107.20, 132.79, 87.79, 640.15, 158.12
106.69, 134.79, 84.88, 641.24, 157.19
106.69, 134.79, 84.88, 641.24, 157.19
106.73, 133.71, 86.18, 642.27, 155.64
106.73, 133.71, 86.18, 642.27, 155.64
107.64, 132.58, 86.88, 643.07, 152.99
107.64, 132.58, 86.88, 643.07, 152.99
106.71, 133.69, 84.85, 645.89, 152.58
106.71, 133.69, 84.85, 645.89, 152.58
107.10, 134.26, 84.30, 647.43, 149.26
107.10, 134.26, 84.30, 647.43, 149.26
107.50, 130.23, 88.79, 649.19, 147.16
107.50, 130.23, 88.79, 649.19, 147.16
107.10, 127.39, 91.46, 649.44, 146.57
108.15, 130.47, 87.72, 650.32, 144.99
108.24, 130.65, 87.48, 650.32, 144.99
108.74, 130.76, 87.24, 650.27, 145.14
104.81, 133.36, 85.38, 651.04, 146.30
104.81, 133.36, 85.38, 651.04, 146.30
108.83, 129.83, 88.65, 653.66, 142.78
108.83, 129.83, 88.65, 653.66, 142.78
103.95, 136.49, 81.89, 654.83, 137.53
103.95, 136.49, 81.89, 654.83, 137.53
107.05, 135.41, 83.39, 654.40, 140.29
107.05, 135.41, 83.39, 654.40, 140.29
104.35, 132.00, 87.52, 652.93, 140.91
110.85, 134.10, 84.72, 653.41, 140.38
111.04, 133.98, 84.87, 653.41, 140.38
110.80, 134.24, 84.53, 653.41, 139.88
103.56, 136.80, 82.54, 654.28, 137.44
103.56, 136.80, 82.54, 654.28, 137.44
110.70, 133.53, 84.46, 657.86, 132.18
110.70, 133.53, 84.46, 657.86, 132.18
111.24, 134.66, 84.04, 661.42, 130.03
111.24, 134.66, 84.04, 661.42, 130.03
113.27, 137.07, 80.88, 663.93, 130.32
113.27, 137.07, 80.88, 663.93, 130.32
120.03, 136.85, 79.72, 668.69, 124.90
120.03, 136.85, 79.72, 668.69, 124.90
124.09, 132.02, 84.92, 674.23, 112.80
123.19, 135.21, 82.49, 682.24, 97.32
123.21, 135.19, 82.51, 682.24, 97.32
123.22, 135.21, 82.49, 682.24, 97.32
124.05, 132.31, 84.99, 686.27, 82.81
124.05, 132.31, 84.99, 686.27, 82.81
119.85, 129.02, 88.61, 686.77, 75.15
119.85, 129.02, 88.61, 686.77, 75.15
116.86, 129.71, 88.38, 685.29, 71.71
116.87, 129.70, 88.38, 685.29, 71.71
117.89, 128.64, 89.65, 683.67, 74.25
117.89, 128.64, 89.65, 683.67, 74.25
115.65, 126.32, 93.13, 680.89, 76.61
115.65, 126.32, 93.13, 680.89, 76.61
116.74, 129.42, 89.74, 677.55, 73.94
116.74, 129.42, 89.74, 677.55, 73.94
112.40, 124.96, 94.85, 675.85, 70.80
112.40, 124.96, 94.85, 675.85, 70.80
111.79, 125.07, 94.65, 678.54, 68.80
111.49, 122.37, 98.96, 676.74, 69.26
109.24, 122.24, 99.17, 680.00, 67.34
109.24, 122.24, 99.17, 680.00, 67.34
102.20, 126.05, 95.79, 681.52, 65.01
102.20, 126.05, 95.79, 681.52, 65.01
103.33, 125.07, 96.29, 681.48, 63.52
103.33, 125.07, 96.29, 681.48, 63.52
100.37, 128.78, 92.35, 681.20, 61.63
100.37, 128.78, 92.35, 681.20, 61.63
97.83, 126.77, 93.92, 681.29, 60.31
97.83, 126.77, 93.92, 681.29, 60.31
91.37, 129.93, 90.80, 683.93, 57.30
91.37, 129.93, 90.80, 683.93, 57.30
92.40, 128.19, 92.63, 684.47, 55.79
92.40, 128.19, 92.63, 684.47, 55.79
88.63, 131.43, 90.04, 683.95, 56.00
88.63, 131.43, 90.04, 683.95, 56.00
85.60, 132.51, 89.79, 682.90, 56.29
85.60, 132.51, 89.79, 682.90, 56.29
84.11, 131.17, 91.36, 681.12, 57.09
84.11, 131.17, 91.36, 681.12, 57.09
82.81, 130.40, 94.36, 678.88, 60.33
82.81, 130.40, 94.36, 678.88, 60.33
81.13, 128.14, 98.38, 674.19, 61.55
81.13, 128.14, 98.38, 674.19, 61.55
74.70, 130.48, 98.53, 663.92, 64.08
74.70, 130.48, 98.53, 663.92, 64.08
104.51, 131.84, 89.85, 614.47, 122.19
104.51, 131.84, 89.85, 614.47, 122.19
101.33, 132.58, 88.93, 617.26, 115.44
102.77, 133.93, 88.12, 617.10, 115.02
102.77, 133.93, 88.12, 617.10, 115.02
102.77, 133.93, 88.12, 617.10, 115.02
106.35, 127.38, 93.52, 615.26, 118.84
106.35, 127.38, 93.52, 615.26, 118.84
108.50, 127.99, 92.06, 615.85, 122.29
108.50, 127.99, 92.06, 615.85, 122.29
107.35, 125.47, 95.17, 619.50, 121.53
107.35, 125.47, 95.17, 619.50, 121.53
104.27, 130.03, 90.38, 620.79, 120.11
103.63, 132.33, 87.79, 619.83, 119.24
103.63, 132.33, 87.79, 619.83, 119.24
103.63, 132.33, 87.79, 619.83, 119.24
105.30, 127.28, 92.87, 618.59, 117.35
105.36, 133.97, 86.28, 620.49, 113.16
105.36, 133.97, 86.28, 620.49, 113.16
105.36, 133.97, 86.28, 620.49, 113.16
108.85, 126.01, 93.36, 623.32, 108.07
106.21, 132.54, 86.45, 622.98, 106.44
106.21, 132.54, 86.45, 622.98, 106.44
106.21, 132.54, 86.45, 622.98, 106.44
105.07, 130.88, 89.07, 626.36, 104.73
103.46, 131.43, 89.87, 625.93, 104.87
102.79, 133.50, 92.63, 626.56, 104.49
100.13, 131.58, 91.24, 629.74, 103.40
100.13, 131.58, 91.24, 629.74, 103.40
100.13, 131.58, 91.24, 629.74, 103.40
99.80, 134.74, 89.51, 630.28, 104.78
99.80, 134.74, 89.51, 630.28, 104.78
95.57, 136.65, 88.80, 631.88, 106.50
95.57, 136.65, 88.80, 631.88, 106.50
100.02, 132.26, 94.31, 635.54, 110.89
100.02, 132.26, 94.31, 635.54, 110.89
106.22, 131.34, 91.46, 636.30, 112.63
106.22, 131.34, 91.46, 636.30, 112.63
104.68, 130.26, 93.80, 636.20, 113.88
111.58, 128.66, 94.04, 640.64, 122.70
111.58, 128.66, 94.04, 640.64, 122.70
111.58, 128.66, 94.04, 640.64, 122.70
